ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度_300尺度,IRT困難度_theta換算,識別力_300尺度,識別力_theta換算,推定誤差_300尺度,推定誤差_theta換算,主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh1-C-02-13b.txt,1-C-02-13,空間図形－角柱や円柱の表面積,角柱や円柱の表面積,問題1,基礎レベル,79.7,1.594,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-13b.txt,1-C-02-13,空間図形－角柱や円柱の表面積,角柱や円柱の表面積,問題2,基礎レベル,82.7,1.654,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-14b.txt,1-C-02-14,空間図形－角錐や円錐の表面積,角錐や円錐の表面積,問題1,基礎レベル,80.3,1.606,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-14b.txt,1-C-02-14,空間図形－角錐や円錐の表面積,角錐や円錐の表面積,問題2,基礎レベル,83.3,1.666,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-15b.txt,1-C-02-15,空間図形－球の体積,球の体積,問題1,基礎レベル,80.9,1.618,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-15b.txt,1-C-02-15,空間図形－球の体積,球の体積,問題2,基礎レベル,83.9,1.678,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-15b.txt,1-C-02-15,空間図形－球の体積,球の体積,問題3,基礎レベル,86.9,1.738,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-16b.txt,1-C-02-16,空間図形－球の表面積,球の表面積,問題1,基礎レベル,81.4,1.628,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-16b.txt,1-C-02-16,空間図形－球の表面積,球の表面積,問題2,基礎レベル,84.4,1.688,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-C-02-16b.txt,1-C-02-16,空間図形－球の表面積,球の表面積,問題3,基礎レベル,87.4,1.748,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh1-D-01-12b.txt,1-D-01-12,データの活用－ことがらの起こりやすさ,ことがらの起こりやすさ,問題1,基礎レベル,82.0,1.640,0.0140,0.700,18.0,0.360,データの整理・統計的判断,表やグラフの読み取り・平均や割合,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・代表値・図表の読み取りを確認する問題中心。標準：複数データの比較や推測を含む問題を入れる。
m-jh2-A-01-01b.txt,2-A-01-01,多項式の計算－多項式と項,多項式と項,問題1,基礎レベル,105.0,2.100,0.0140,0.700,18.0,0.360,数式処理・数量関係の理解,小学校算数の四則計算・数量関係,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・公式・計算手順を1つずつ確認する単問中心。標準：複数条件や式変形を組み合わせ、見通しをもって処理する問題を入れる。
m-jh2-A-01-01b.txt,2-A-01-01,多項式の計算－多項式と項,多項式と項,問題2,基礎レベル,108.0,2.160,0.0144,0.720,18.0,0.360,数式処理・数量関係の理解,小学校算数の四則計算・数量関係,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・公式・計算手順を1つずつ確認する単問中心。標準：複数条件や式変形を組み合わせ、見通しをもって処理する問題を入れる。
m-jh2-A-01-02b.txt,2-A-01-02,多項式の計算－項の次数,項の次数,問題1,基礎レベル,106.0,2.120,0.0140,0.700,18.0,0.360,数式処理・数量関係の理解,小学校算数の四則計算・数量関係,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・公式・計算手順を1つずつ確認する単問中心。標準：複数条件や式変形を組み合わせ、見通しをもって処理する問題を入れる。
m-jh2-A-01-02b.txt,2-A-01-02,多項式の計算－項の次数,項の次数,問題2,基礎レベル,109.0,2.180,0.0144,0.720,18.0,0.360,数式処理・数量関係の理解,小学校算数の四則計算・数量関係,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・公式・計算手順を1つずつ確認する単問中心。標準：複数条件や式変形を組み合わせ、見通しをもって処理する問題を入れる。
m-jh2-A-01-03b.txt,2-A-01-03,多項式の計算－式の次数,式の次数,問題1,基礎レベル,107.0,2.140,0.0140,0.700,18.0,0.360,数式処理・数量関係の理解,小学校算数の四則計算・数量関係,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：用語・公式・計算手順を1つずつ確認する単問中心。標準：複数条件や式変形を組み合わせ、見通しをもって処理する問題を入れる。
